benchmark,profile,id,depth,asm,consensus,qcov:mean,qcov:sd,tcov:mean,tcov:sd,alnid:mean,alnid:sd,n,pct:alnid >=99
ONT 2023,even10,9798,400,asm10,kmerCon,99.94,0.26,99.94,0.26,100,0,20,100
ONT 2023,even10,9798,400,asm10,miniCon,100,0,100,0,100,0,20,100
ONT 2023,even10,9899,40,asm10,isoCon,99.99,0.04,99.99,0.04,99.98,0.07,9,100
ONT 2023,even10,9899,40,asm10,kmerCon,99.87,0.16,99.87,0.16,99.84,0.2,4,100
ONT 2023,even10,9899,40,asm10,miniCon,99.77,0.05,99.77,0.05,99.7,0.05,2,100
ONT 2023,even10,9899,60,asm10,isoCon,99.99,0.04,99.99,0.04,99.98,0.04,16,100
ONT 2023,even10,9899,60,asm10,kmerCon,99.93,0.14,99.92,0.16,99.9,0.19,8,100
ONT 2023,even10,9899,60,asm10,miniCon,99.93,0.11,99.93,0.11,99.92,0.15,7,100
ONT 2023,even10,9899,80,asm10,isoCon,99.93,0.28,99.97,0.09,100,0.02,18,100
ONT 2023,even10,9899,80,asm10,kmerCon,99.73,0.48,99.88,0.17,99.94,0.13,11,100
ONT 2023,even10,9899,80,asm10,miniCon,99.95,0.12,99.95,0.12,99.93,0.15,11,100
ONT 2023,even10,9899,100,asm10,isoCon,99.94,0.27,99.95,0.23,100,0.01,21,100
ONT 2023,even10,9899,100,asm10,kmerCon,99.75,0.52,99.84,0.37,99.95,0.13,12,100
ONT 2023,even10,9899,100,asm10,miniCon,99.95,0.12,99.95,0.12,99.94,0.14,12,100
ONT 2023,even10,9899,200,asm10,isoCon,99.95,0.2,99.95,0.2,99.98,0.03,27,100
ONT 2023,even10,9899,200,asm10,kmerCon,99.98,0.05,99.98,0.06,99.98,0.06,18,100
ONT 2023,even10,9899,200,asm10,miniCon,99.99,0.05,99.99,0.03,99.99,0.05,18,100
ONT 2023,even10,9899,400,asm10,isoCon,99.98,0.03,99.97,0.04,99.97,0.04,37,100
ONT 2023,even10,9899,400,asm10,kmerCon,99.88,0.32,99.94,0.13,99.95,0.15,16,100
ONT 2023,even10,9899,400,asm10,miniCon,99.96,0.11,99.96,0.11,99.95,0.13,16,100
ONT 2023,even10,99100,40,asm10,isoCon,99.97,0.04,99.97,0.04,99.97,0.04,7,100
ONT 2023,even10,99100,40,asm10,kmerCon,99.35,0.83,99.74,0.28,99.93,0,2,100
ONT 2023,even10,99100,40,asm10,miniCon,99.93,0,99.93,0,99.93,0,2,100
ONT 2023,even10,99100,60,asm10,isoCon,99.85,0.4,99.95,0.11,99.99,0.02,16,100
ONT 2023,even10,99100,60,asm10,kmerCon,99.67,0.61,99.87,0.22,99.97,0.04,4,100
ONT 2023,even10,99100,60,asm10,miniCon,99.97,0.04,99.97,0.04,99.97,0.04,4,100
ONT 2023,even10,99100,80,asm10,isoCon,100,0.01,100,0.01,100,0.01,21,100
ONT 2023,even10,99100,80,asm10,kmerCon,99.67,0.61,99.87,0.22,99.97,0.04,4,100
ONT 2023,even10,99100,80,asm10,miniCon,99.97,0.04,99.97,0.04,99.97,0.04,4,100
ONT 2023,even10,99100,100,asm10,isoCon,99.95,0.24,99.99,0.04,99.99,0.02,24,100
ONT 2023,even10,99100,100,asm10,kmerCon,99.67,0.61,99.87,0.22,99.97,0.04,4,100
ONT 2023,even10,99100,100,asm10,miniCon,99.97,0.04,99.97,0.04,99.97,0.04,4,100
ONT 2023,even10,99100,200,asm10,isoCon,99.98,0.03,99.99,0.03,99.98,0.03,34,100
ONT 2023,even10,99100,200,asm10,kmerCon,99.38,0.71,99.82,0.22,99.97,0.04,4,100
ONT 2023,even10,99100,200,asm10,miniCon,99.97,0.04,99.97,0.04,99.97,0.04,4,100
ONT 2023,even10,99100,400,asm10,isoCon,99.96,0.17,99.98,0.06,99.98,0.03,46,100
ONT 2023,even10,99100,400,asm10,kmerCon,99.97,0.04,99.97,0.04,99.97,0.04,4,100
ONT 2023,even10,99100,400,asm10,miniCon,99.97,0.04,99.97,0.04,99.97,0.04,4,100
ONT 2023,skew10,9095,40,asm10,isoCon,100,0,100,0,100,0,4,100
ONT 2023,skew10,9095,40,asm10,kmerCon,100,0,100,0,100,0,4,100
ONT 2023,skew10,9095,40,asm10,miniCon,100,0,100,0,100,0,4,100
ONT 2023,skew10,9095,60,asm10,isoCon,99.99,0.03,99.99,0.03,99.99,0.03,5,100
ONT 2023,skew10,9095,60,asm10,kmerCon,100,0,100,0,100,0,4,100
ONT 2023,skew10,9095,60,asm10,miniCon,100,0,100,0,100,0,4,100
ONT 2023,skew10,9095,80,asm10,isoCon,99.98,0.03,99.97,0.04,99.97,0.04,7,100
ONT 2023,skew10,9095,80,asm10,kmerCon,100,0,100,0,100,0,5,100
ONT 2023,skew10,9095,80,asm10,miniCon,100,0,100,0,100,0,4,100
ONT 2023,skew10,9095,100,asm10,isoCon,99.99,0.03,99.98,0.03,99.98,0.03,11,100
ONT 2023,skew10,9095,100,asm10,kmerCon,100,0,100,0,100,0,7,100
ONT 2023,skew10,9095,100,asm10,miniCon,100,0,100,0,100,0,6,100
ONT 2023,skew10,9095,200,asm10,isoCon,99.98,0.03,99.98,0.03,99.98,0.03,24,100
ONT 2023,skew10,9095,200,asm10,kmerCon,99.87,0.36,99.86,0.36,100,0,20,100
ONT 2023,skew10,9095,200,asm10,miniCon,99.87,0.39,99.89,0.38,100,0,19,100
ONT 2023,skew10,9095,400,asm10,isoCon,99.93,0.28,99.94,0.18,99.98,0.03,38,100
ONT 2023,skew10,9095,400,asm10,kmerCon,99.95,0.22,99.94,0.26,100,0.01,20,100
ONT 2023,skew10,9095,400,asm10,miniCon,99.94,0.28,99.99,0.04,100,0,20,100
ONT 2023,skew10,9597,40,asm10,miniCon,100,0,100,0,100,0,4,100
ONT 2023,skew10,9597,60,asm10,isoCon,99.93,0.13,99.95,0.11,99.93,0.13,6,100
ONT 2023,skew10,9597,60,asm10,kmerCon,99.78,0.4,99.8,0.37,99.78,0.4,6,100
ONT 2023,skew10,9597,60,asm10,miniCon,99.97,0.06,99.97,0.06,99.97,0.06,5,100
ONT 2023,skew10,9597,80,asm10,isoCon,99.93,0.13,99.93,0.13,99.93,0.13,8,100
ONT 2023,skew10,9597,80,asm10,kmerCon,99.9,0.16,99.91,0.16,99.9,0.16,6,100
ONT 2023,skew10,9597,80,asm10,miniCon,99.92,0.16,99.92,0.16,99.92,0.16,6,100
ONT 2023,skew10,9597,100,asm10,isoCon,99.91,0.23,99.91,0.23,99.91,0.23,10,100
ONT 2023,skew10,9597,100,asm10,kmerCon,99.52,0.54,99.65,0.45,99.85,0.28,7,100
ONT 2023,skew10,9597,100,asm10,miniCon,99.82,0.37,99.82,0.37,99.82,0.37,6,100
ONT 2023,skew10,9597,200,asm10,isoCon,99.95,0.22,99.96,0.16,99.99,0.03,28,100
ONT 2023,skew10,9597,200,asm10,kmerCon,99.88,0.37,99.94,0.23,100,0,20,100
ONT 2023,skew10,9597,200,asm10,miniCon,100,0,100,0,100,0,18,100
ONT 2023,skew10,9597,400,asm10,isoCon,99.96,0.18,99.97,0.05,99.97,0.04,42,100
ONT 2023,skew10,9597,400,asm10,kmerCon,99.83,0.42,99.89,0.3,100,0.01,20,100
ONT 2023,skew10,9597,400,asm10,miniCon,100,0,100,0,100,0,20,100
ONT 2023,skew10,9798,40,asm10,isoCon,100,0,100,0,100,0,4,100
ONT 2023,skew10,9798,40,asm10,kmerCon,99.82,0.41,99.82,0.41,99.82,0.41,5,100
ONT 2023,skew10,9798,40,asm10,miniCon,100,0,100,0,100,0,4,100
ONT 2023,skew10,9798,60,asm10,isoCon,99.98,0.03,99.98,0.03,99.98,0.03,6,100
ONT 2023,skew10,9798,60,asm10,kmerCon,100,0,100,0,100,0,4,100
ONT 2023,skew10,9798,60,asm10,miniCon,100,0,100,0,100,0,4,100
ONT 2023,skew10,9798,80,asm10,isoCon,99.84,0.32,99.84,0.3,99.84,0.32,8,100
ONT 2023,skew10,9798,80,asm10,kmerCon,99.8,0.37,99.81,0.34,99.8,0.37,6,100
ONT 2023,skew10,9798,80,asm10,miniCon,100,0,100,0,100,0,4,100
ONT 2023,skew10,9798,100,asm10,isoCon,99.9,0.22,99.9,0.2,99.9,0.22,11,100
ONT 2023,skew10,9798,100,asm10,kmerCon,99.9,0.23,99.91,0.22,99.9,0.23,10,100
ONT 2023,skew10,9798,100,asm10,miniCon,99.99,0.03,99.99,0.03,99.99,0.03,6,100
ONT 2023,skew10,9798,200,asm10,isoCon,99.95,0.23,99.96,0.09,99.98,0.05,30,100
ONT 2023,skew10,9798,200,asm10,kmerCon,99.87,0.36,99.88,0.34,100,0,20,100
ONT 2023,skew10,9798,200,asm10,miniCon,100,0,100,0,100,0,19,100
ONT 2023,skew10,9798,400,asm10,isoCon,99.96,0.19,99.95,0.17,99.97,0.05,46,100
ONT 2023,skew10,9798,400,asm10,kmerCon,99.88,0.37,99.93,0.23,100,0,20,100
ONT 2023,skew10,9798,400,asm10,miniCon,99.94,0.26,99.95,0.22,100,0,20,100
ONT 2023,skew10,9899,40,asm10,isoCon,99.98,0.03,99.98,0.03,99.98,0.03,6,100
ONT 2023,skew10,9899,40,asm10,kmerCon,100,0,100,0,100,0,4,100
ONT 2023,skew10,9899,40,asm10,miniCon,100,0,100,0,100,0,4,100
ONT 2023,skew10,9899,60,asm10,isoCon,99.98,0.03,99.98,0.03,99.98,0.03,6,100
ONT 2023,skew10,9899,60,asm10,kmerCon,100,0,100,0,100,0,4,100
ONT 2023,skew10,9899,60,asm10,miniCon,100,0,100,0,100,0,4,100
ONT 2023,skew10,9899,80,asm10,isoCon,99.93,0.1,99.93,0.11,99.92,0.13,9,100
ONT 2023,skew10,9899,80,asm10,kmerCon,99.67,0.09,99.64,0.14,99.61,0.09,2,100
ONT 2023,skew10,9899,80,asm10,miniCon,99.64,0.05,99.64,0.05,99.61,0,2,100
ONT 2023,skew10,9899,100,asm10,isoCon,99.98,0.03,99.98,0.03,99.98,0.03,8,100
ONT 2023,skew10,9899,100,asm10,kmerCon,100,0,100,0,100,0,4,100
ONT 2023,skew10,9899,100,asm10,miniCon,100,0,100,0,100,0,4,100
ONT 2023,skew10,9899,200,asm10,isoCon,99.94,0.24,99.94,0.21,99.97,0.04,26,100
ONT 2023,skew10,9899,200,asm10,kmerCon,99.9,0.34,99.98,0.06,100,0,12,100
ONT 2023,skew10,9899,200,asm10,miniCon,100,0,100,0,100,0,12,100
ONT 2023,skew10,9899,400,asm10,isoCon,99.97,0.17,99.97,0.07,99.98,0.04,46,100
ONT 2023,skew10,9899,400,asm10,kmerCon,100,0,100,0,100,0,16,100
ONT 2023,skew10,9899,400,asm10,miniCon,100,0,100,0,100,0,16,100
ONT 2023,skew10,99100,40,asm10,isoCon,100,0,100,0,100,0,4,100
ONT 2023,skew10,99100,40,asm10,kmerCon,100,0,100,0,100,0,2,100
ONT 2023,skew10,99100,40,asm10,miniCon,100,0,100,0,100,0,2,100
ONT 2023,skew10,99100,60,asm10,isoCon,99.98,0.03,99.98,0.03,99.98,0.03,6,100
ONT 2023,skew10,99100,60,asm10,kmerCon,100,0,100,0,100,0,2,100
ONT 2023,skew10,99100,60,asm10,miniCon,100,0,100,0,100,0,2,100
ONT 2023,skew10,99100,80,asm10,isoCon,99.97,0.05,99.98,0.03,99.97,0.05,8,100
ONT 2023,skew10,99100,80,asm10,kmerCon,99.85,0.27,99.89,0.19,99.85,0.27,3,100
ONT 2023,skew10,99100,80,asm10,miniCon,99.85,0.27,99.89,0.19,99.85,0.27,3,100
ONT 2023,skew10,99100,100,asm10,isoCon,99.97,0.03,99.97,0.03,99.97,0.03,10,100
ONT 2023,skew10,99100,100,asm10,kmerCon,99.7,0.59,99.75,0.49,100,0,4,100
ONT 2023,skew10,99100,100,asm10,miniCon,100,0,100,0,100,0,3,100
ONT 2023,skew10,99100,200,asm10,isoCon,99.92,0.25,99.92,0.19,99.96,0.04,22,100
ONT 2023,skew10,99100,200,asm10,kmerCon,99.95,0.1,99.95,0.1,99.95,0.1,4,100
ONT 2023,skew10,99100,200,asm10,miniCon,99.9,0.2,99.9,0.2,99.9,0.2,4,100
ONT 2023,skew10,99100,400,asm10,isoCon,99.95,0.19,99.95,0.09,99.95,0.05,35,100
ONT 2023,skew10,99100,400,asm10,kmerCon,99.69,0.62,99.9,0.2,100,0,4,100
ONT 2023,skew10,99100,400,asm10,miniCon,100,0,100,0,100,0,4,100
