#OTU ID	SRR14307903	SRR14307904	SRR14307905	SRR14307906	SRR14307907	SRR14307908	SRR14307909	SRR14307914	SRR14307923	SRR14307924	SRR14307925	SRR14307926
OTU_453	0	0	0	104	0	0	0	0	0	0	0	0
OTU_454	0	0	0	0	0	0	568	0	0	0	0	0
OTU_455	0	0	0	0	0	0	0	0	0	130	0	0
OTU_456	0	0	0	0	0	0	0	120	0	0	0	0
OTU_457	0	0	0	64	0	0	0	0	0	449	0	0
OTU_458	0	37	0	0	0	0	0	0	0	0	0	0
OTU_459	0	0	0	182	0	0	0	0	0	0	0	0
OTU_460	0	0	0	0	130	0	0	0	0	0	0	0
OTU_461	0	58	0	0	0	0	0	0	0	0	0	0
OTU_462	0	0	0	0	0	0	0	0	0	118	0	0
OTU_463	0	0	0	0	0	0	0	0	0	73	0	0
OTU_464	0	0	0	0	0	0	0	28	0	0	0	0
OTU_465	0	0	0	0	0	0	0	0	0	62	0	0
OTU_466	0	0	0	0	0	0	0	0	0	0	27	0
OTU_467	0	0	0	0	0	0	0	0	0	23	0	0
OTU_468	0	0	0	0	0	125	0	0	0	0	0	0
OTU_469	0	0	0	0	0	0	0	0	0	648	0	0
OTU_470	0	177	0	71	0	0	0	0	67	0	0	0
OTU_471	0	1236	0	0	0	0	0	0	47	796	0	0
OTU_472	0	0	0	867	0	0	0	0	0	210	0	0
OTU_473	0	604	0	0	0	0	0	0	0	420	0	0
OTU_474	34	127	0	0	0	0	0	0	0	0	0	0
OTU_475	0	0	0	0	0	0	0	0	0	86	0	0
OTU_476	0	0	0	0	0	0	0	16	0	0	0	0
OTU_477	0	0	0	0	0	0	0	0	0	1418	0	0
OTU_478	1378	5040	0	0	0	0	0	0	3276	79	0	0
OTU_479	0	0	0	0	0	0	0	0	0	34	0	0
OTU_480	0	0	0	0	0	0	0	0	0	184	0	0
OTU_481	0	0	0	0	0	0	0	0	0	30	0	0
OTU_482	0	0	0	0	0	0	0	0	0	68	0	0
OTU_483	0	0	0	0	0	0	0	0	0	166	0	0
OTU_484	0	0	0	0	0	0	48	0	0	0	0	0
OTU_485	0	0	0	0	0	0	0	0	0	19	0	0
OTU_486	0	0	0	0	0	0	0	0	35	0	0	0
OTU_487	0	0	0	0	0	0	0	18	0	0	0	0
OTU_488	0	0	0	0	0	0	0	0	0	71	0	0
OTU_489	0	0	0	0	0	0	0	0	0	81	0	0
OTU_490	0	0	0	0	0	0	0	0	94	0	0	0
OTU_491	0	0	0	0	0	0	0	197	0	0	0	0
OTU_492	0	95	0	0	0	0	0	0	0	0	0	0
OTU_493	0	65	0	0	0	0	0	0	0	0	0	0
OTU_494	0	46	0	0	0	0	0	0	0	0	0	0
OTU_495	0	0	0	41	0	0	0	0	0	0	0	0
OTU_496	0	100	0	0	0	0	0	0	0	0	0	0
OTU_497	0	0	0	0	0	0	0	0	0	49	0	0
OTU_498	0	69	0	0	0	0	0	0	0	0	0	0
OTU_499	0	0	0	0	0	0	0	0	0	0	140	0
OTU_500	0	0	0	0	0	0	102	0	0	0	0	0
OTU_501	0	0	0	0	0	0	0	0	0	236	0	0
OTU_502	0	0	0	0	0	0	0	0	0	28	0	0
OTU_503	435	3498	0	284	0	0	0	0	4272	0	2387	4792
OTU_504	0	240	0	0	0	0	0	0	0	0	0	0
OTU_505	0	0	0	0	0	0	76	0	0	0	0	0
OTU_506	0	0	0	0	0	0	0	0	0	0	20	0
OTU_507	0	146	0	0	0	0	0	0	0	0	0	0
OTU_508	0	0	0	38	0	0	0	0	0	0	0	0
OTU_509	123	55	0	0	0	0	0	0	0	49	0	0
OTU_510	0	0	0	0	0	0	0	0	0	20	0	0
OTU_511	0	0	0	0	0	0	0	55	0	0	0	0
OTU_512	39	0	0	0	0	0	0	0	0	0	0	0
OTU_513	0	0	30	0	0	0	0	0	0	69	0	0
OTU_514	0	0	0	0	0	0	0	0	0	131	0	0
OTU_515	0	0	0	0	0	0	0	0	0	15	0	0
OTU_516	0	49	0	0	0	0	0	0	0	0	0	0
OTU_517	0	0	0	0	0	0	0	0	0	32	0	0
OTU_518	0	0	0	0	0	0	0	0	0	200	0	0
OTU_519	0	0	0	0	0	0	0	0	0	104	0	0
OTU_520	29736	67904	0	0	0	0	0	0	26099	908	38	0
OTU_521	0	0	0	0	0	0	0	0	0	34	0	0
OTU_522	0	0	0	0	0	0	0	0	0	33	0	0
OTU_523	0	32	0	0	0	0	0	0	0	0	0	0
OTU_524	0	0	98	0	69	0	0	138	0	0	0	0
OTU_525	0	0	0	0	0	0	0	0	0	11	0	0
OTU_526	0	0	0	47	0	0	0	0	0	0	0	0
OTU_527	0	0	0	0	0	0	0	0	62	770	0	0
OTU_528	0	0	0	0	0	0	0	0	0	0	24	0
OTU_529	0	0	0	0	0	0	312	0	0	0	0	0
OTU_530	0	0	0	0	0	0	0	0	0	40	0	0
OTU_531	0	0	0	0	0	0	0	0	0	56	0	0
OTU_532	0	0	0	0	0	0	0	0	0	768	0	0
OTU_533	0	0	0	0	0	0	0	0	20	0	0	0
OTU_534	0	0	0	0	0	0	0	72	0	0	0	0
OTU_535	0	0	0	0	37	0	0	38	0	0	0	0
OTU_536	0	62	0	0	0	0	0	0	0	0	0	0
OTU_537	0	0	12	0	0	0	0	70	0	0	0	0
OTU_538	0	74	0	0	0	0	0	0	0	0	0	0
OTU_539	0	0	0	0	0	0	0	0	0	66	0	0
OTU_540	0	0	0	0	0	0	0	0	0	80	0	0
OTU_541	0	0	0	0	0	0	0	16	0	0	0	0
OTU_542	0	0	0	0	0	0	311	0	0	0	0	0
OTU_543	0	0	0	0	0	0	0	53	0	0	0	0
OTU_544	0	0	0	0	71	0	0	0	0	0	0	0
OTU_545	0	0	74	29	0	0	0	0	0	0	0	0
OTU_546	0	234	0	0	0	0	0	0	46	0	0	160
OTU_547	0	0	0	0	0	0	0	40	0	0	0	0
OTU_548	0	0	133	0	0	0	0	0	0	0	0	0
OTU_549	0	23	0	0	0	0	0	0	25	0	0	0
OTU_550	0	38	0	0	0	0	0	0	0	0	0	0
OTU_551	0	0	91	0	541	0	0	169	0	0	218	0
OTU_552	0	0	0	0	0	0	0	0	0	69	0	0
OTU_553	0	0	0	0	0	0	0	0	0	27	0	0
OTU_554	0	0	0	0	0	0	0	0	0	22	0	0
OTU_555	0	0	0	0	0	0	0	0	0	28	0	0
OTU_556	0	17	0	0	0	0	0	0	0	0	0	0
OTU_557	140	1916	0	0	0	0	0	0	0	647	0	0
OTU_558	0	88	0	0	0	0	0	0	0	0	0	0
OTU_559	0	0	0	0	0	0	0	0	0	14	0	0
OTU_560	0	0	0	0	0	0	0	0	39	0	0	37
OTU_561	0	0	0	46	0	0	0	0	0	0	0	0
OTU_562	0	0	0	0	0	0	25	0	0	0	0	0
OTU_563	0	0	0	0	0	0	0	0	0	92	0	0
OTU_564	0	26	0	0	0	0	0	0	0	0	0	0
OTU_565	0	0	0	0	0	0	0	0	0	32	0	0
OTU_566	0	0	0	0	0	0	0	0	0	53	0	0
OTU_567	0	62	0	0	0	0	0	0	0	0	0	0
OTU_568	0	0	0	30	0	0	0	0	0	0	0	0
OTU_569	0	0	0	0	0	0	0	0	0	60	0	0
OTU_570	0	0	0	0	0	0	0	0	0	88	0	0
OTU_571	0	0	0	0	0	0	91	0	0	0	0	0
OTU_572	0	0	0	0	0	0	0	63	0	0	0	0
OTU_573	0	0	0	0	0	0	0	0	0	151	0	0
OTU_574	0	19	0	0	0	0	0	0	0	0	0	0
OTU_575	0	0	0	39	0	0	0	0	0	0	0	0
OTU_576	0	0	0	0	0	0	0	0	64	0	0	67
OTU_577	102	0	0	0	0	0	0	0	0	0	0	0
OTU_578	0	0	0	0	0	0	0	0	0	60	0	0
OTU_579	0	0	0	0	0	0	0	0	0	97	0	0
OTU_580	0	0	0	0	0	0	0	0	66	0	52	30
OTU_581	0	0	71	0	46	0	0	0	0	0	0	0
OTU_582	0	0	0	0	0	0	0	0	0	290	0	0
OTU_583	0	0	0	0	0	0	0	0	0	0	24	0
OTU_584	0	0	0	0	44	0	0	0	0	0	0	0
OTU_585	0	116	0	0	0	0	0	0	0	56	0	0
OTU_586	0	30	0	0	0	0	0	0	0	0	0	0
OTU_587	0	48	0	0	0	0	0	0	13	0	0	0
OTU_588	0	0	0	0	0	0	108	0	0	0	0	0
OTU_589	0	0	0	21	0	0	0	0	0	70	0	0
OTU_590	0	0	0	0	0	0	0	0	0	80	0	0
OTU_591	0	0	0	0	0	0	0	0	0	54	0	0
OTU_592	0	0	0	36	0	0	0	0	0	0	0	0
OTU_593	0	0	0	0	0	0	0	0	0	884	0	0
OTU_594	22	0	0	0	0	0	0	0	0	0	0	0
OTU_595	1004	11841	98	0	0	0	0	0	285	4062	0	0
OTU_596	0	0	0	0	0	0	0	0	0	344	0	0
OTU_597	0	0	0	0	0	0	0	0	0	24	0	0
OTU_598	0	0	0	0	0	0	95	0	0	0	0	0
OTU_599	0	67	0	0	0	0	0	0	0	65	0	0
OTU_600	0	0	0	0	0	0	0	0	0	68	0	0
OTU_601	0	94	0	0	0	0	0	0	0	0	0	0
OTU_602	0	0	0	31	0	0	0	0	0	0	0	0
OTU_603	0	27	0	0	0	0	0	0	0	0	0	0
OTU_604	0	0	40	0	0	0	0	0	0	0	0	0
OTU_605	0	174	0	0	0	0	0	0	69	0	0	0
OTU_606	0	0	0	0	0	0	0	0	0	74	0	0
OTU_607	0	0	0	0	0	0	0	39	0	0	0	0
OTU_608	0	0	0	0	0	0	0	0	0	102	0	0
OTU_609	0	0	0	0	0	0	0	0	0	0	22	0
OTU_610	0	0	0	0	0	0	0	0	0	36	0	0
OTU_611	0	0	0	0	0	0	0	0	33	0	0	0
OTU_612	0	708	0	0	0	0	0	0	135	251	0	0
OTU_613	0	0	0	0	0	0	0	0	0	3130	0	0
OTU_614	0	0	0	0	0	0	0	0	0	121	0	0
OTU_615	0	0	0	0	0	0	0	0	0	118	0	0
OTU_616	84	0	0	0	0	0	0	0	0	0	0	0
OTU_617	0	23396	0	55	0	0	0	0	1120	5493	0	0
OTU_618	0	0	0	68	0	0	0	0	0	0	0	0
OTU_619	0	0	0	0	0	0	0	0	30	0	0	0
OTU_620	0	0	0	0	0	0	0	0	0	37	0	0
OTU_621	0	0	0	0	0	0	0	0	0	0	0	70
OTU_622	0	28	0	0	0	0	0	0	0	0	0	0
OTU_623	0	0	0	0	104	0	0	0	0	0	0	0
OTU_624	0	102	0	0	0	0	0	0	0	0	0	0
OTU_625	0	0	0	0	0	42	0	0	0	0	71	0
OTU_626	0	0	0	0	0	0	0	0	0	84	0	0
OTU_627	0	0	0	0	0	0	0	0	0	0	0	207
OTU_628	0	0	0	0	0	0	0	0	0	56	0	0
OTU_629	0	0	0	0	0	0	0	0	0	20	0	0
OTU_630	0	76	0	0	0	0	0	0	0	0	0	0
OTU_631	0	0	0	0	0	0	0	0	0	1539	0	0
OTU_632	0	0	0	0	0	0	0	0	38	0	0	44
OTU_633	0	91	0	0	0	0	0	0	0	91	0	0
OTU_634	0	32	0	0	0	0	0	0	0	0	0	0
OTU_635	0	0	0	0	0	0	0	0	0	75	0	0
OTU_636	0	0	0	0	0	0	0	85	0	0	0	0
OTU_637	0	0	0	0	0	0	0	0	0	304	0	0
OTU_638	0	0	0	0	0	0	0	0	0	30	0	0
OTU_639	0	4316	0	0	0	0	0	0	0	0	0	0
OTU_640	0	0	0	0	0	0	0	0	0	66	0	0
OTU_641	0	14	0	0	0	0	0	0	0	0	0	0
OTU_642	0	0	0	0	0	0	92	0	0	0	0	0
OTU_643	0	128	0	0	0	0	0	0	0	0	0	0
OTU_644	24	0	0	0	0	0	0	0	0	0	0	0
OTU_645	0	0	0	0	0	0	0	0	0	191	0	0
OTU_646	0	0	0	0	0	0	0	0	92	0	0	0
OTU_647	0	0	0	0	0	0	77	0	0	0	0	0
OTU_648	0	0	0	0	76	0	0	45	0	0	0	0
OTU_649	0	0	0	0	0	0	52	0	0	0	0	0
OTU_650	0	0	0	0	0	0	0	0	0	0	174	0
OTU_651	0	39	0	0	0	0	0	0	0	0	0	0
OTU_652	0	0	0	0	0	0	0	0	0	266	0	0
OTU_653	0	0	2092	0	4364	588	0	3032	0	0	1204	0
OTU_654	0	0	0	0	0	0	0	0	0	34	0	0
OTU_655	0	0	0	0	20	0	0	0	0	0	0	0
OTU_656	2091	18601	0	0	0	0	0	0	0	823	0	0
OTU_657	0	0	0	0	0	0	0	0	0	141	0	0
OTU_658	0	0	0	0	0	0	0	0	15	0	0	0
OTU_659	0	0	0	0	0	0	0	0	12	0	0	0
OTU_660	0	0	61	0	0	0	0	0	0	0	0	0
OTU_661	0	0	0	0	0	0	0	0	0	3630	0	0
OTU_662	0	0	0	0	0	171	0	0	0	0	0	0
OTU_663	0	0	0	0	0	0	0	0	0	71	0	0
OTU_664	0	293	104	30	0	0	0	0	0	0	0	0
OTU_665	0	0	0	0	0	0	0	0	0	45	0	0
OTU_666	0	0	0	0	0	0	141	0	0	0	0	0
OTU_667	0	122	0	0	0	0	0	0	0	28	0	0
OTU_668	0	0	0	0	0	0	0	0	0	248	0	0
OTU_669	0	0	0	0	0	0	0	0	0	96	0	0
OTU_670	0	0	0	0	0	0	0	0	0	387	0	0
OTU_671	66	0	0	0	0	0	0	0	0	0	0	0
OTU_672	0	1306	282	1610	0	0	0	0	1049	2990	0	0
OTU_673	407	8702	840	1357	0	0	0	0	0	504	0	0
OTU_674	0	0	0	0	0	0	0	0	0	31	0	0
OTU_675	0	0	0	0	0	0	0	0	0	26	0	0
OTU_676	0	220	0	0	0	0	0	0	0	0	0	0
OTU_677	0	0	0	0	0	0	0	0	0	52	0	0
OTU_678	0	51	0	0	0	0	0	0	39	0	0	0
OTU_679	70	277	0	0	0	0	0	0	0	27	0	0
OTU_680	0	0	0	0	0	0	0	0	0	93	0	0
OTU_681	0	0	0	0	19	0	0	0	0	0	0	0
OTU_682	0	0	0	0	0	0	0	0	0	78	0	0
OTU_683	0	0	0	77	0	0	0	0	0	0	0	0
OTU_684	0	0	0	0	0	0	0	0	0	90	0	0
OTU_685	0	0	0	473	0	0	0	0	0	0	0	0
OTU_686	0	0	0	0	0	0	0	0	0	67	0	0
OTU_687	0	0	0	0	23	0	0	0	0	0	0	0
OTU_688	0	29	0	0	0	0	0	0	0	0	0	0
OTU_689	0	0	0	0	0	0	0	0	12	0	0	0
OTU_690	0	0	0	0	0	0	0	0	0	69	0	0
OTU_691	0	0	0	0	0	0	0	16	0	0	0	0
OTU_692	0	33	0	0	0	0	0	0	0	0	0	0
OTU_693	0	0	0	0	0	0	0	0	19	0	0	0
OTU_694	0	0	0	0	0	0	0	0	0	89	0	0
OTU_695	28	0	0	0	0	0	0	0	0	0	0	0
OTU_696	0	0	0	0	0	0	0	0	63	0	0	0
OTU_697	0	135	0	0	0	0	0	0	0	0	0	0
OTU_698	0	0	0	0	0	0	0	0	0	99	0	0
OTU_699	0	18	0	0	0	0	0	0	22	0	0	0
OTU_700	0	0	0	150	0	0	0	0	0	0	0	0
OTU_701	0	0	0	0	0	0	0	0	0	116	0	0
OTU_702	0	0	0	0	0	0	0	0	103	0	0	0
OTU_703	0	0	0	0	0	0	0	0	0	0	0	55
OTU_704	0	0	0	0	0	0	0	0	0	37	0	0
OTU_705	0	0	0	0	0	0	0	0	41	0	0	0
OTU_706	0	22	0	0	0	0	0	0	0	0	0	66
OTU_707	0	106	0	0	0	0	0	0	0	0	0	0
OTU_708	0	40	0	0	0	0	0	0	0	0	0	0
OTU_709	0	0	2080	0	0	0	0	0	0	2854	0	0
OTU_710	0	15	0	0	0	0	0	0	0	0	0	0
OTU_711	0	197	0	0	0	0	0	0	40	0	0	0
OTU_712	0	0	0	0	0	0	0	0	0	36	0	0
OTU_713	0	0	0	0	0	0	0	0	61	0	0	0
OTU_714	0	0	0	0	290	0	0	79	0	0	0	0
OTU_715	0	0	0	0	0	0	0	0	0	22	0	0
OTU_716	0	0	0	0	0	0	0	62	0	0	0	0
OTU_717	225	563	0	0	0	0	0	0	21	42	0	0
OTU_718	0	1587	0	0	0	0	0	0	0	3095	0	0
OTU_719	0	0	0	0	0	0	0	0	0	16	0	0
OTU_720	0	0	0	0	0	0	0	0	0	791	0	0
OTU_721	0	0	0	0	0	0	0	0	0	2242	0	0
OTU_722	0	230	0	0	0	0	0	0	0	196	0	0
OTU_723	53	0	0	0	0	0	0	0	0	0	0	0
OTU_724	0	0	0	65	0	0	0	0	0	0	0	0
OTU_725	0	0	0	0	0	0	0	0	0	32	0	0
OTU_726	0	0	0	0	114	0	0	0	0	0	0	0
OTU_727	0	0	0	0	0	0	0	0	0	54	0	0
OTU_728	0	0	0	0	0	0	0	0	0	23	0	0
OTU_729	0	0	0	0	0	0	0	0	0	32	0	0
OTU_730	0	0	0	0	0	0	0	0	0	88	0	0
OTU_731	0	0	0	0	0	0	0	0	0	41	0	0
OTU_732	0	0	0	0	0	0	0	0	0	58	0	0
OTU_733	0	0	0	0	0	0	0	0	0	3583	0	0
OTU_734	0	0	0	0	0	0	0	0	0	61	0	0
OTU_735	0	0	0	0	0	0	0	0	14	0	0	0
OTU_736	0	28	0	0	0	0	0	0	0	0	0	0
OTU_737	0	0	0	0	0	0	70	0	0	0	0	0
OTU_738	42	0	0	0	0	0	0	0	0	0	0	0
OTU_739	0	0	0	0	54	0	0	27	0	0	0	0
OTU_740	0	0	0	0	0	0	0	0	0	26	0	0
OTU_741	0	0	0	0	0	0	0	0	0	19	0	0
OTU_742	0	0	0	0	0	0	0	0	0	68	0	0
OTU_743	0	0	0	0	0	0	0	0	0	62	0	0
OTU_744	0	0	0	0	0	0	0	14	0	0	0	0
OTU_745	0	0	0	0	0	0	0	0	0	0	0	96
OTU_746	0	0	0	0	0	0	0	0	0	67	0	0
OTU_747	0	0	0	0	0	0	0	0	0	33	0	0
OTU_748	0	0	0	0	0	0	0	21	0	0	0	0
OTU_749	0	0	0	0	0	0	0	0	0	135	0	0
OTU_750	0	44	0	0	0	0	0	0	0	0	0	0
OTU_751	0	0	0	56	0	0	0	0	0	0	0	0
OTU_752	0	576	0	0	0	0	0	0	0	0	0	0
OTU_753	0	0	0	0	0	0	0	0	0	93	0	0
OTU_754	0	0	0	0	0	0	0	0	0	92	0	0
OTU_755	0	0	0	0	0	0	0	0	0	108	0	0
OTU_756	0	0	0	0	79	0	0	0	0	0	0	0
OTU_757	0	0	0	0	0	0	0	0	0	24	0	0
OTU_758	0	0	0	0	0	0	0	0	0	30	0	0
OTU_759	0	0	0	0	0	0	0	0	0	0	0	13
OTU_760	0	0	0	0	0	0	0	0	41	0	0	14
OTU_761	0	2280	0	0	0	0	0	0	0	3455	0	0
OTU_762	0	0	0	0	0	0	0	0	0	27	0	0
OTU_763	0	0	0	0	0	0	2013	0	0	0	0	0
OTU_764	0	0	0	0	0	0	0	0	0	41	0	0
OTU_765	117	0	0	0	0	0	0	0	0	0	0	0
OTU_766	0	0	0	0	0	0	0	0	0	17	0	0
OTU_767	0	0	30	0	0	0	0	0	0	0	0	0
OTU_768	0	0	0	0	0	0	0	0	0	70	0	0
OTU_769	0	0	0	0	0	0	0	0	0	52	0	0
OTU_770	0	0	53	0	0	0	0	0	0	0	0	0
OTU_771	0	118	0	0	0	0	0	0	0	0	0	0
OTU_772	0	0	0	0	0	0	0	0	0	109	0	0
OTU_773	0	0	0	0	0	0	0	0	0	32	0	0
OTU_774	0	0	0	0	0	0	92	0	0	0	0	0
OTU_775	0	214	0	0	0	0	0	0	0	0	0	0
OTU_776	1189	2085	0	0	0	0	0	0	2453	0	0	0
OTU_777	0	0	0	0	0	0	0	0	0	47	0	0
OTU_778	0	0	0	0	0	0	0	0	0	51	0	0
OTU_779	0	54	0	0	0	0	0	0	0	0	0	33
OTU_780	0	0	0	0	0	0	0	0	0	33	0	0
OTU_781	0	0	0	12	0	0	0	0	0	0	0	0
OTU_782	0	0	0	0	0	0	0	0	0	59	0	0
OTU_783	0	0	0	0	0	0	0	0	0	40	0	0
OTU_784	0	0	56	0	0	0	0	0	0	0	0	0
OTU_785	0	0	0	0	0	0	0	0	0	0	23	0
OTU_786	0	0	0	74	0	0	0	0	0	0	0	0
OTU_787	0	0	0	0	0	0	0	0	0	50	0	0
OTU_788	0	0	0	0	128	0	0	0	0	0	0	0
OTU_789	0	0	0	0	0	0	0	0	0	38	0	0
OTU_790	0	27	0	0	0	0	0	0	0	0	0	0
OTU_791	0	0	0	0	0	0	0	0	0	4421	0	0
OTU_792	0	0	0	0	0	56	0	0	0	0	0	0
OTU_793	0	0	0	0	0	0	0	0	0	56	0	0
OTU_794	0	0	0	0	0	0	0	0	0	110	0	0
OTU_795	0	0	0	0	0	0	0	0	0	49	0	0
OTU_796	0	0	0	0	0	0	0	0	0	75	0	0
OTU_797	0	0	0	0	0	0	0	0	0	153	0	0
OTU_798	0	0	0	0	0	0	0	16	0	0	0	0
OTU_799	0	0	0	93	0	0	0	0	143	0	147	0
OTU_800	0	0	0	0	0	0	0	0	24	0	0	0
OTU_801	64	0	0	0	0	0	0	0	0	0	0	0
OTU_802	0	47	0	0	0	0	0	0	0	0	0	0
OTU_803	0	0	0	0	0	0	0	0	0	85	0	0
OTU_804	0	232	0	0	0	0	0	0	0	0	0	0
OTU_805	0	0	0	0	0	0	0	0	0	38	0	0
OTU_806	0	43	0	0	0	0	0	0	0	0	0	0
OTU_807	0	0	0	0	0	0	0	0	0	171	0	0
OTU_808	0	112	0	0	0	0	0	0	0	0	0	0
OTU_809	0	0	0	52	0	0	0	0	0	0	0	0
OTU_810	0	0	0	0	0	0	0	0	0	205	0	0
OTU_811	0	20	0	0	0	0	0	0	0	0	0	0
OTU_812	0	0	0	0	0	0	75	0	0	0	0	0
OTU_813	0	106	0	0	0	0	0	0	0	0	0	0
OTU_814	0	28	0	0	0	0	0	0	0	0	0	0
OTU_815	0	0	0	0	54	0	0	0	0	0	0	0
OTU_816	0	0	0	0	0	0	0	0	0	90	0	0
OTU_817	18	0	0	19	0	0	0	0	12	0	0	0
OTU_818	0	54	0	0	0	0	0	0	0	0	0	0
OTU_819	0	0	0	0	0	0	0	0	0	49	0	0
OTU_820	0	0	0	0	0	0	0	0	0	0	0	35
OTU_821	0	0	0	0	0	0	0	0	0	93	0	0
OTU_822	0	0	0	112	0	0	0	0	0	0	0	0
OTU_823	0	140	0	0	0	0	0	0	29	0	0	0
OTU_824	0	0	3637	0	4987	786	0	5050	0	0	2935	0
OTU_825	300	3053	0	467	0	0	0	0	3275	0	1886	4526
OTU_826	0	399	80	0	0	0	0	0	129	346	0	0
OTU_827	0	0	0	0	61	0	0	0	0	0	0	0
OTU_828	0	0	0	0	351	0	0	0	0	0	0	0
OTU_829	0	0	0	0	0	0	0	0	0	29	0	0
OTU_830	0	0	0	0	78	0	0	0	0	0	0	0
OTU_831	0	0	0	0	0	0	0	0	0	25	0	0
OTU_832	0	0	0	0	0	0	0	0	0	92	0	0
OTU_833	0	0	0	0	0	0	0	0	0	129	0	0
OTU_834	0	0	0	0	70	0	0	0	0	0	0	0
OTU_835	0	0	0	0	19	0	0	0	0	0	0	0
OTU_836	0	0	0	0	0	0	0	0	0	32	0	0
OTU_837	0	0	0	0	0	0	0	0	0	79	0	0
OTU_838	0	18	0	0	0	0	0	0	0	0	0	0
OTU_839	0	0	18	0	0	0	0	0	0	0	0	0
OTU_840	0	454	0	0	0	0	0	0	35	104	0	0
OTU_841	0	0	28	0	0	0	0	0	0	0	0	0
OTU_842	0	123	0	0	0	0	0	0	0	0	0	0
OTU_843	0	0	0	0	85	0	0	0	0	0	0	0
OTU_844	0	0	0	0	0	0	0	0	0	30	0	0
OTU_845	0	0	0	0	24	0	0	0	0	0	0	0
OTU_846	0	0	0	0	0	0	0	0	0	48	0	0
OTU_847	0	12	0	0	0	0	0	0	0	0	0	0
OTU_848	0	50	0	0	0	0	0	0	0	0	0	0
OTU_849	0	0	0	0	113	0	0	0	0	0	0	0
OTU_850	0	0	0	0	0	0	0	0	0	90	0	0
OTU_851	0	103	0	0	0	0	0	0	0	0	0	0
OTU_852	0	0	0	0	0	0	0	0	0	518	0	0
OTU_853	0	0	0	0	0	0	0	0	0	41	0	0
OTU_854	0	0	0	0	0	0	0	0	0	11	0	0
OTU_855	0	0	0	0	0	0	0	0	0	31	0	0
OTU_856	0	0	0	0	0	0	0	0	0	38	0	0
OTU_857	0	0	0	0	0	0	0	0	166	0	0	0
OTU_858	0	0	0	0	45	0	0	0	0	0	0	0
OTU_859	0	0	0	0	132	0	0	0	0	0	0	0
OTU_860	0	42	0	0	0	0	0	0	0	0	0	0
OTU_861	0	0	0	0	0	0	0	0	0	45	0	0
OTU_862	0	62	92	20	0	0	0	0	0	0	0	0
OTU_863	0	0	0	0	0	0	0	0	0	755	0	0
OTU_864	0	600	0	0	0	0	0	0	0	0	0	0
OTU_865	0	0	0	0	0	0	0	0	0	102	0	0
OTU_866	0	0	0	0	0	0	0	0	0	2607	0	0
OTU_867	0	0	0	0	0	0	0	63	0	0	0	0
OTU_868	0	0	0	0	0	0	0	0	0	0	0	30
OTU_869	0	0	0	0	0	0	0	0	0	27	0	0
OTU_870	0	0	0	0	0	0	0	0	0	20	0	0
OTU_871	0	0	0	0	0	0	0	0	0	201	0	0
OTU_872	0	0	0	0	53	119	0	111	0	0	120	0
OTU_873	0	0	0	0	0	0	0	0	0	39	0	0
OTU_874	0	0	0	0	0	0	0	22	0	0	27	0
OTU_875	0	0	0	0	0	0	0	0	0	392	0	0
OTU_876	0	0	0	0	0	0	0	0	0	45	0	0
OTU_877	0	0	0	0	0	0	0	23	0	0	0	0
OTU_878	0	0	0	0	0	0	0	0	0	111	0	0
OTU_879	0	53	0	0	0	0	0	0	0	0	0	0
OTU_880	0	0	0	0	0	0	0	0	0	80	0	0
OTU_881	0	0	35	0	0	0	0	0	0	0	0	0
OTU_882	0	0	0	0	0	0	0	12	0	0	0	0
OTU_883	0	15	0	0	0	0	0	0	0	0	0	0
OTU_884	0	29	0	0	0	0	0	0	0	0	0	0
OTU_885	0	0	0	0	0	0	0	0	0	61	0	0
OTU_886	95	54	0	0	0	0	0	0	0	0	0	0
OTU_887	0	36	0	0	0	0	0	0	0	0	0	0
OTU_888	0	0	0	0	0	118	0	0	0	0	0	0
OTU_889	0	47	0	0	0	0	0	0	0	0	0	0
OTU_890	48	0	0	0	0	0	0	0	0	0	0	0
OTU_891	0	0	0	0	0	0	0	0	0	0	0	75
OTU_892	0	0	0	32	0	0	9601	20	81	0	44	0
OTU_893	0	0	0	0	0	0	0	0	0	126597	0	0
OTU_894	0	7497	0	0	0	0	0	0	74	5027	0	0
OTU_895	25	0	88815	0	101938	22845	100	121024	0	0	49270	0
OTU_896	0	0	0	0	0	0	1487	0	0	0	0	0
OTU_897	1017	18774	0	4102	0	0	0	0	19567	72	9288	21541
OTU_898	0	91	0	0	0	0	0	0	0	0	0	0
OTU_899	0	73	19034	0	23178	3822	0	25176	0	62	15435	0
OTU_900	0	0	0	48	37	0	17800	0	61	0	28	0
OTU_901	0	0	0	0	0	0	0	0	0	584	0	0
OTU_902	0	0	0	0	0	0	1182	0	0	0	0	0
OTU_903	2709	30482	0	9286	0	0	0	26	61180	0	25348	60096
OTU_904	1007	6765	0	0	0	0	0	0	0	415	0	0
OTU_905	0	0	0	0	0	0	0	0	17	0	0	0
OTU_906	0	0	0	0	0	0	0	0	0	19	0	0
OTU_907	0	0	0	0	0	0	0	0	0	65	0	0
OTU_908	0	55	0	0	0	0	0	0	0	0	0	0
OTU_909	25	25	0	0	0	0	0	0	0	21	0	0
OTU_910	0	0	0	0	0	0	0	0	0	316	0	0
OTU_911	0	0	0	0	0	0	0	0	0	138	0	0
OTU_912	0	41	0	0	0	0	0	0	0	0	0	0
