#OTU ID	NXT031_YAN_001	NXT031_YAN_002	NXT031_YAN_003	NXT031_YAN_004	NXT031_YAN_005	NXT031_YAN_006	NXT031_YAN_007	NXT031_YAN_008	NXT031_YAN_009	NXT031_YAN_010	NXT031_YAN_011	NXT031_YAN_012	NXT031_YAN_013	NXT031_YAN_014	NXT031_YAN_015	NXT031_YAN_016	NXT031_YAN_017	NXT031_YAN_018	NXT031_YAN_019	NXT031_YAN_020	NXT031_YAN_021	NXT031_YAN_022	NXT031_YAN_023	NXT031_YAN_025	NXT031_YAN_026	NXT031_YAN_027	NXT031_YAN_028	NXT031_YAN_029	NXT031_YAN_030	NXT031_YAN_031	NXT031_YAN_032	NXT031_YAN_033	NXT031_YAN_034	NXT031_YAN_035	NXT031_YAN_036	NXT031_YAN_037	NXT031_YAN_038	NXT031_YAN_039	NXT031_YAN_040	NXT031_YAN_041	NXT031_YAN_042	NXT031_YAN_043	NXT031_YAN_044	NXT031_YAN_045	NXT031_YAN_046	NXT031_YAN_047	NXT031_YAN_049	NXT031_YAN_050	NXT031_YAN_051	NXT031_YAN_052	NXT031_YAN_053	NXT031_YAN_054	NXT031_YAN_055	NXT031_YAN_056	NXT031_YAN_057	NXT031_YAN_058	NXT031_YAN_059	NXT031_YAN_061	NXT031_YAN_062	NXT031_YAN_063	NXT031_YAN_064	NXT031_YAN_065	NXT031_YAN_066	NXT031_YAN_067	NXT031_YAN_068	NXT031_YAN_069	NXT031_YAN_070	NXT031_YAN_071	NXT031_YAN_072	NXT031_YAN_073	NXT031_YAN_074	NXT031_YAN_075	NXT031_YAN_076	NXT031_YAN_077	NXT031_YAN_078	NXT031_YAN_079	NXT031_YAN_080	NXT031_YAN_081	NXT031_YAN_082	NXT031_YAN_083	NXT031_YAN_084	NXT031_YAN_085	NXT031_YAN_086	NXT031_YAN_087	NXT031_YAN_088	NXT031_YAN_089	NXT031_YAN_090	NXT031_YAN_091	NXT031_YAN_092	NXT031_YAN_093	NXT031_YAN_094	NXT031_YAN_095
zOTU_1021	44	31	21	26	1	24	23	4	14	10	10	0	31	6	13	54	34	35	31	42	79	8	37	30	20	8	3	65	31	56	25	33	22	46	0	0	39	36	21	15	22	23	9	15	12	3	90	50	26	22	11	4	17	21	20	107	2	20	7	17	9	27	22	21	11	30	22	23	0	58	13	24	35	22	34	35	24	20	4	6	0	55	21	36	10	18	12	11	5	14	20	5
zOTU_10212	2	4	1	0	1	0	1	0	0	2	1	0	0	1	2	1	1	2	0	0	6	2	6	1	1	0	0	3	0	3	3	3	3	3	0	0	2	1	3	1	2	2	5	2	0	4	7	11	1	2	1	1	3	1	0	5	20	0	3	0	1	0	4	1	2	2	2	0	0	3	7	1	4	1	3	3	0	1	3	3	0	0	1	1	1	5	2	0	2	0	3	4
zOTU_10217	11	8	4	1	6	1	6	9	2	1	1	0	5	2	5	1	1	5	15	1	6	6	2	9	10	3	1	3	1	5	5	11	11	4	0	0	2	3	2	14	1	9	2	0	8	1	8	0	3	5	6	1	2	26	3	0	0	9	11	8	6	4	2	11	0	1	11	6	0	8	2	5	10	0	8	8	6	1	3	3	0	8	8	0	15	14	3	4	9	12	4	4
zOTU_10222	0	12	3	0	0	0	0	2	2	0	0	0	0	0	0	1	2	1	1	0	0	2	0	5	3	0	0	0	1	1	0	0	1	1	0	0	0	1	3	3	0	0	4	1	0	0	1	0	0	0	0	6	0	22	2	0	0	0	3	0	0	1	4	0	0	2	1	0	0	0	0	3	1	1	1	0	0	0	0	0	0	0	1	0	1	2	6	14	1	1	0	0
zOTU_10223	0	4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	3	0	0	0	0	1	0	14	0	0	0	0	1	1	0	0	5	0	0	1	0	1	1	10	0	1	2	10	0	1	0	0	2	1	2	2	0	0	0	0	1	1	3	0	0	1	2	0	0	0	0	1	5	0	0	0	0	5	0	4	0	0	0	0	4	3	0	0	1	0	3	4
zOTU_10225	1	10	0	0	0	0	0	3	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0	0	0	0	43	0	8	0	15	14	0	1	4	0	0	0	0	0	3	0	5	0	0	2	0	0	0	0	0	0	11	5	1	0	0	0	0	0
zOTU_10227	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	4	2	1	0	3	0	0	0	6	0	2	0	0	0	0	0	0	2	2	0	0	12	0	1	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	3	0	8	3	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	17	1	0	0	0	0	0	0	0	1	0
zOTU_10228	0	42	9	2	1	0	5	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	1	5	0	0	8	1	0	0	4	8	0	0	0	0	4	2	0	0	1	1	0	0	5	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	1	0	20	1	0	2	1	0	21	0	0	0	0	3	0	0	0	0	0
zOTU_10229	0	1	0	0	4	20	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	0	1	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	1	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0
zOTU_1023	17	12	1	2	4	7	9	2	7	21	15	0	3	3	28	4	7	12	11	32	10	11	21	6	15	0	4	24	0	12	17	4	1	3	0	0	4	26	3	0	13	1	14	9	4	3	78	10	20	14	1	16	3	5	5	17	0	2	6	3	2	2	6	13	57	2	1	1	0	8	33	6	6	27	23	11	2	0	0	5	0	21	24	1	4	4	83	8	1	1	10	8
zOTU_10237	0	3	0	0	0	0	2	2	1	0	2	0	0	0	5	1	0	1	0	0	0	0	1	0	6	0	0	0	0	8	2	0	0	1	0	0	3	1	3	3	0	0	1	5	0	4	0	6	1	5	0	15	5	4	1	6	2	0	0	0	0	0	0	2	0	0	0	1	0	0	6	1	3	0	0	0	0	6	1	5	0	1	1	0	2	4	8	0	1	4	1	3
zOTU_1024	15	2	2	0	1	17	22	2	3	9	0	0	2	35	1	10	5	4	0	31	18	21	15	8	16	25	20	11	43	12	35	7	3	0	0	0	6	11	14	2	3	6	36	11	7	2	20	94	8	161	1	12	6	9	4	10	0	3	2	7	3	6	4	6	20	11	4	1	0	19	6	5	8	53	15	3	1	18	4	2	0	20	4	3	5	11	42	7	2	8	27	4
zOTU_10242	0	2	0	0	1	0	0	0	1	3	0	0	1	0	2	1	0	0	2	0	2	1	3	0	1	0	0	1	2	3	0	0	1	2	0	0	1	2	0	0	0	0	0	1	1	8	3	1	0	4	1	0	1	1	0	0	0	0	1	1	2	1	3	1	0	1	1	0	0	1	2	2	0	1	3	2	0	2	0	2	0	0	1	1	1	1	3	0	3	0	1	2
zOTU_10244	0	1	0	0	1	0	0	8	0	0	0	0	4	0	0	0	5	0	3	0	1	0	0	1	2	0	0	1	0	14	0	0	0	0	0	0	0	0	1	5	0	0	0	2	0	0	0	0	0	0	3	2	3	0	1	0	0	0	9	0	12	0	28	1	0	0	4	0	0	1	0	0	0	1	0	0	0	7	0	0	0	0	0	0	5	3	3	0	2	0	0	0
zOTU_10245	0	2	0	0	0	0	0	1	0	1	0	0	1	0	2	0	0	0	3	0	2	0	0	2	0	0	0	1	0	6	0	1	0	2	0	0	2	1	5	2	1	2	0	1	0	1	0	0	0	0	0	0	1	6	0	0	0	0	3	0	1	0	4	0	0	1	2	0	0	0	5	4	1	0	5	1	0	5	0	1	0	0	0	2	4	2	0	1	0	2	7	2
zOTU_10252	0	4	2	0	0	0	1	3	0	4	0	0	1	0	1	0	1	1	0	0	0	0	1	3	1	0	1	5	0	1	0	9	0	0	0	0	2	1	3	1	1	0	2	15	0	2	0	10	2	5	1	5	2	3	1	8	0	3	2	0	8	2	7	0	0	0	2	0	0	3	3	0	2	0	2	0	0	6	0	1	0	0	6	2	2	6	2	1	2	0	0	1
zOTU_10253	0	5	1	0	0	0	0	1	0	1	2	0	2	0	0	3	0	1	0	1	3	0	3	1	3	1	1	2	2	2	4	0	1	1	0	0	3	1	5	2	0	1	0	4	0	1	4	10	2	3	1	0	3	5	1	2	0	1	2	1	0	0	0	3	2	2	2	0	0	1	6	0	0	1	3	0	1	6	1	2	0	0	0	1	5	4	1	1	1	3	0	2
zOTU_10257	0	0	1	0	0	0	2	0	0	3	2	0	0	0	2	1	1	0	1	0	1	2	1	2	16	0	0	0	1	6	0	1	0	1	0	0	1	1	1	0	0	1	0	4	1	3	1	1	2	2	1	0	4	1	0	3	1	1	3	1	1	0	0	0	5	1	0	0	0	1	1	1	0	0	1	0	1	3	2	0	0	3	0	1	0	1	14	1	0	1	0	0
zOTU_10259	0	0	8	0	0	0	0	1	1	0	0	0	0	0	0	19	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	5	0	0	0	0	0	1	0	5	1	0	1	0	0	0	0	0	71	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	1	4	0	0	0	0	3	0	0	0	0	2	0	0	0	0
zOTU_1026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_10265	0	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	1	16	1	0	0	1	0	2	0	0	0	0	0	19	0	0	0	0	0	0	0	2	2	5	0	1	0	1	2	0	13	0	0	0	0	0	0	24	0	0	0	0	5	0	1	0	2	0	0	0	5	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	4	5	0	2	0	1	0	0
zOTU_10266	0	0	9	1	0	0	2	4	0	1	2	0	2	1	0	1	1	2	0	0	6	0	9	3	8	7	4	2	15	4	9	6	9	0	0	0	0	0	12	0	1	0	5	1	9	0	1	0	0	1	11	0	4	29	0	0	0	3	4	0	0	9	9	0	2	5	5	0	0	12	1	2	5	1	23	1	0	1	12	0	0	16	1	0	13	4	5	11	3	1	5	1
zOTU_1027	12	67	2	0	1	0	5	10	5	101	2	0	30	189	2	7	43	20	14	4	21	6	30	3	3	11	13	26	1	64	33	27	18	16	0	0	2	44	11	10	11	5	5	17	0	3	22	1	38	14	2	43	9	36	79	14	0	12	8	3	46	3	6	16	0	4	17	0	0	17	54	0	51	25	15	18	3	19	7	3	0	0	17	16	49	25	381	11	8	11	37	2
zOTU_10271	1	2	6	1	1	19	3	0	7	2	0	0	0	3	0	2	1	0	0	8	4	1	3	2	1	1	1	3	3	16	8	6	0	2	0	0	0	24	1	1	0	7	0	12	4	0	13	6	9	2	0	0	0	0	7	18	0	3	0	3	0	2	2	2	6	3	4	0	0	2	0	2	0	5	2	8	11	0	1	1	0	6	4	8	0	0	1	1	1	2	4	0
zOTU_10272	0	0	1	0	2	0	0	0	0	0	1	0	0	0	0	2	0	3	0	0	0	1	3	1	0	1	0	2	0	0	0	0	0	0	0	0	2	1	0	5	11	0	0	1	1	0	0	1	1	0	0	0	0	2	0	1	0	0	1	0	1	11	3	0	0	0	0	1	0	0	0	3	0	3	0	1	0	38	4	17	0	2	1	0	0	1	0	0	0	0	6	21
zOTU_1028	4	39	4	0	1	4	3	15	6	12	3	0	8	0	4	14	13	12	1	2	0	18	51	3	3	2	10	2	1	23	40	18	6	20	0	0	13	16	10	4	2	6	1	6	5	10	2	8	12	43	3	12	2	5	9	70	0	19	10	0	2	0	20	6	15	3	4	0	0	6	10	10	15	31	2	21	10	4	0	10	0	5	8	5	11	17	17	2	17	14	15	34
zOTU_10282	0	2	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	1	0	2	3	0	1	0	0	0	0	1	0	3	0	2	0	2	0	0	2	1	3	0	2	1	0	0	2	3	0	2	1	2	5	3	0	2	1	0	1	0	2	0	0	2	1	2	0	2	0	0	0	6	0	1	2	2	2	0	0	4	0	1	0	0	0	1	0	2	2	2	1	0	6	0
zOTU_10284	0	0	0	0	3	0	0	4	0	0	0	0	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	1	0	0	0	0	0	0	1	0	0	22	0	0	8	0	0	0	4	0	0	0	11	0	0	0	0	3	2	0	0	2	0	9	0	0	0	0	0	0	20	6	0	0	2	0	0	0
zOTU_10291	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	9	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	4	0	1	0	0	22	0	0	0	0	0	0	0	0	17	2	0	0	0	0	0	0	5	0	0	3	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	0
zOTU_10292	0	0	0	0	0	0	2	3	0	1	0	0	0	0	1	0	0	1	0	2	0	3	0	5	1	0	0	15	2	1	0	1	0	1	0	0	1	2	10	0	3	0	1	0	0	4	0	5	0	1	1	0	5	1	1	0	0	0	0	0	0	2	7	1	0	10	0	0	0	1	0	9	4	0	1	0	0	3	0	0	0	5	0	2	4	1	1	3	2	1	1	3
zOTU_103	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6781	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_10300	0	0	0	0	0	0	1	1	0	0	1	0	0	0	2	1	0	0	0	1	0	0	2	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	3	2	0	0	0	70	0	0	0	3	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	5	0	0	1	0	0	3	0	0	0	3	4	3
zOTU_10303	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	5	0	0	0	0	0	3	13	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	8	32	0	0	0
zOTU_10304	0	0	0	0	0	0	0	13	1	0	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	21	0	0	0	0	0	0	1	28	1	0	0	3	3	0	1	0	0	0	0	0	6	1	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	1	3	0	0	4	0	0	0	1
zOTU_1031	67	18	2	0	1	0	0	3	3	77	0	0	9	0	1	1	7	1	8	0	0	4	4	0	1	1	1	0	0	400	0	8	2	0	0	0	4	65	18	11	11	5	2	10	0	3	0	2	6	25	5	4	4	114	54	23	0	5	3	0	43	0	13	1	0	0	8	0	0	2	2	9	37	3	10	5	0	11	0	4	0	0	4	1	1	4	5	72	34	19	18	1
zOTU_10310	0	0	0	0	0	0	0	0	0	2	3	0	0	0	1	1	0	0	0	0	0	0	2	0	7	1	0	0	9	0	4	1	0	3	0	0	0	0	4	0	0	0	0	1	0	1	1	13	0	0	0	0	6	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	12	7	0	0	2	0	2	0	1	0	0	0	0	11	2	0	3	0	2
zOTU_10311	0	0	0	0	0	0	0	0	1	5	0	0	2	7	0	0	2	1	3	0	3	2	5	1	0	0	0	1	0	3	1	0	1	2	0	0	1	2	1	1	1	3	0	1	0	0	2	0	1	3	0	7	1	6	2	0	0	1	0	0	4	0	0	0	0	1	1	0	0	1	4	0	6	0	0	1	0	4	0	0	0	0	2	3	7	4	44	1	3	1	5	0
zOTU_10313	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	11	2	1	1	0	11	0	5	0	4	0	0	0	0	4	0	0	0	5	0	0	0	8	4	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	5	1	0	0	0	0	0	7	0	0	2	0	0	2	0	1	0	4	5	6	1	0	0	0	0	3
zOTU_10316	0	0	0	0	0	0	0	0	0	0	0	0	1	7	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	92	0	0	3	0	0	0	0	0
zOTU_10324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	11	0	0	0	0	0	0	0	0	0	0	0	0	14	0	2	0	0	0	49	0	0	0	0	0	0	0	1	0	0	3	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
zOTU_10325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1033	1	1	0	0	0	0	2	0	0	0	2	0	2	0	2	1	1	0	0	1	0	0	0	3	1	0	2	0	2	1	0	1	1	1	0	0	0	0	1	0	1	0	2	1	0	0	2	0	0	3	3	0	2	3	1	3	0	4	2	0	0	1	1	0	1	3	0	0	0	2	1	2	3	3	2	1	0	4	0	2	0	0	1	2	1	3	2	3	0	2	0	4
zOTU_10331	8	4	0	4	1	6	0	0	0	0	0	0	11	5	3	2	3	8	1	12	1	0	0	9	0	3	4	3	3	1	10	0	2	0	0	0	4	13	0	0	23	1	0	0	2	0	13	0	4	2	0	3	0	1	1	3	1	0	1	2	1	0	1	1	5	7	0	3	0	4	0	2	0	1	5	11	12	0	3	0	0	6	8	1	0	1	6	0	0	0	3	0
zOTU_10332	8	5	9	0	0	1	4	3	10	2	1	0	5	0	5	4	4	3	5	2	3	8	3	17	2	1	0	2	6	3	2	4	17	1	0	0	3	2	1	0	2	9	3	0	2	1	1	0	2	16	1	1	7	12	4	2	0	5	8	0	13	1	5	1	4	1	11	0	0	6	2	2	22	0	2	2	1	5	0	0	0	3	2	1	14	6	0	3	9	7	3	4
zOTU_10337	3	3	0	0	2	0	5	0	2	3	0	0	1	0	0	3	5	3	3	1	0	0	2	4	0	3	0	5	2	17	0	3	5	0	0	0	1	3	0	2	10	2	10	2	2	0	2	12	0	5	0	0	3	8	0	4	0	0	1	1	0	0	4	0	2	2	2	0	0	9	0	0	9	8	6	1	2	5	1	0	0	0	1	5	4	3	2	2	1	5	11	0
zOTU_10338	8	0	1	0	0	2	2	0	0	7	0	0	12	0	4	10	1	9	0	1	4	0	5	7	1	3	0	3	5	2	4	0	1	2	0	0	13	11	0	3	4	2	2	6	3	1	1	2	10	20	0	0	9	2	0	3	0	0	0	0	2	1	6	0	5	0	0	1	0	1	1	4	2	3	1	0	6	1	4	17	0	7	6	2	2	4	2	0	0	0	7	29
zOTU_1034	6	3	8	0	2	0	0	2	4	1	1	0	16	0	0	3	2	4	2	1	2	17	2	1	0	2	0	1	0	0	0	8	0	1	0	0	2	1	0	3	0	12	2	4	4	0	8	0	8	0	0	0	3	7	3	2	1	10	3	1	12	0	2	10	0	4	5	1	0	8	0	1	6	2	2	2	2	4	0	0	0	0	13	0	4	11	1	4	0	2	9	0
zOTU_10343	3	4	2	0	0	1	2	2	1	1	0	0	0	1	0	1	0	2	4	2	8	2	0	5	1	4	0	1	1	2	1	3	3	0	0	0	1	0	0	1	1	0	2	0	4	0	0	0	0	1	1	0	0	12	0	0	0	4	6	3	0	1	0	5	0	3	3	1	0	9	0	0	0	0	5	1	1	0	8	0	0	4	3	0	1	4	0	2	5	1	1	1
zOTU_10359	8	12	0	13	4	17	8	3	4	1	5	0	60	6	2	8	19	8	1	37	11	0	0	10	0	7	11	15	10	2	4	5	12	7	0	0	41	16	0	11	16	3	3	15	11	0	38	1	13	4	1	2	6	0	78	5	0	7	3	9	2	8	3	4	11	6	3	4	0	4	0	5	14	2	6	17	37	1	3	2	0	19	9	14	1	1	1	1	0	2	5	2
zOTU_10364	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	6	0	2	2	0	3	2	0	0	0	0	10	0	0	0	0	0	0	0	1	2	0	1	1	1	0	0	2	2	1	0	0	3	0	0	0	2	5	0	0	0	0	2	0	0	5	1	1	0	0	0	6	2	0	0	0	3	0	0	5	0	0	0	0	3	5	4	4	0	4	0	1	2	0
zOTU_1037	5	0	1	0	1	2	1	0	1	174	0	0	3	0	0	5	0	193	0	33	19	0	4	9	126	6	0	40	139	1	107	0	3	6	0	0	8	7	1	5	0	1	1	0	3	2	1	5	8	64	12	66	16	3	0	1	0	1	0	2	4	57	19	0	268	15	1	1	0	34	0	2	1	10	9	1	1	9	3	42	0	0	6	0	0	0	1	0	0	1	7	18
zOTU_10372	1	1	0	0	0	0	3	2	0	0	1	0	0	0	0	0	0	1	0	1	0	2	0	3	0	1	0	15	1	3	1	1	1	0	0	0	0	1	1	0	4	0	1	0	0	6	0	9	0	1	2	0	4	1	0	0	0	0	0	0	2	3	6	0	0	6	1	0	0	0	0	13	7	4	2	0	0	1	1	0	0	6	2	1	2	0	0	8	1	0	0	2
zOTU_10377	0	1	1	0	3	0	1	2	3	0	0	0	7	0	0	1	2	0	0	0	1	0	1	6	0	2	8	0	0	8	0	2	0	3	0	0	5	7	7	3	0	4	0	6	0	1	1	0	5	0	0	1	5	9	2	2	0	7	1	1	0	0	2	0	0	0	1	0	0	0	1	2	53	1	0	5	5	2	0	1	0	0	0	6	0	5	1	0	2	0	18	8
zOTU_1038	29	33	26	1	2	3	8	13	23	3	2	0	60	6	2	11	37	39	3	3	69	36	8	35	18	26	6	18	15	100	137	32	31	9	0	0	33	11	22	29	22	20	39	25	7	3	92	40	8	38	18	128	32	60	6	39	0	20	1	5	17	7	29	25	8	15	28	0	0	39	1	8	104	17	29	1	6	96	4	4	0	0	53	38	37	44	11	76	11	59	101	2
zOTU_10380	0	1	0	0	0	1	0	1	0	0	0	0	0	3	1	2	0	0	0	1	2	0	5	3	0	1	0	2	7	0	1	0	0	0	0	0	6	0	1	0	2	0	0	0	1	0	3	2	0	2	0	0	0	1	0	6	0	3	1	0	0	0	6	0	1	1	0	2	0	4	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	12	0	1	0	1	0
zOTU_10382	0	17	0	0	0	0	0	10	0	0	0	0	0	0	0	1	4	21	2	0	2	0	0	0	0	0	0	2	0	0	0	1	0	1	0	0	0	1	7	0	0	0	0	0	0	1	0	0	0	1	17	0	15	0	0	0	0	0	2	0	0	0	0	1	0	2	0	0	0	2	0	0	1	0	0	0	0	2	0	2	0	0	0	0	13	0	0	0	0	2	1	0
zOTU_10385	0	4	0	0	0	0	0	1	2	0	3	0	0	1	12	3	1	0	0	0	0	0	5	0	0	0	1	0	1	5	0	0	2	6	0	0	0	0	3	1	0	0	3	3	3	3	0	0	0	0	0	1	0	5	0	2	0	0	1	0	0	0	2	0	1	0	0	0	0	0	0	0	1	0	2	3	0	1	0	6	0	0	0	1	1	1	0	0	0	3	0	7
zOTU_10387	0	2	0	0	0	0	0	1	1	0	0	0	0	1	0	3	0	0	0	1	1	2	0	0	0	1	0	3	0	1	0	1	0	0	0	0	3	0	1	0	1	1	2	5	1	1	0	0	0	3	2	0	1	0	2	5	0	2	3	2	3	0	4	0	2	2	0	0	0	2	4	3	1	0	2	0	0	9	0	0	0	1	3	0	2	0	1	2	1	0	2	0
zOTU_10389	0	5	1	0	0	1	1	1	0	1	4	0	2	0	2	0	0	0	0	0	3	0	6	0	0	0	0	4	1	1	1	1	1	0	0	0	2	2	2	1	12	1	0	4	0	3	4	5	0	16	1	0	2	0	2	0	0	1	0	0	5	1	1	0	6	1	0	0	0	1	6	0	1	1	7	1	0	8	0	0	0	1	2	0	0	0	0	0	1	2	3	2
zOTU_10390	1	4	2	0	0	0	0	0	1	0	0	0	0	0	4	2	0	0	0	0	1	0	2	0	0	0	0	1	0	6	0	0	0	2	0	0	0	0	9	1	0	0	1	6	0	2	0	1	0	3	1	2	5	0	0	2	0	0	0	0	0	0	5	1	0	0	9	2	0	0	1	1	7	0	0	0	0	1	0	3	0	0	0	1	5	7	3	0	3	0	2	2
zOTU_10392	0	3	0	1	0	4	0	0	0	0	1	0	1	0	0	2	0	1	0	1	1	1	1	0	0	3	0	0	0	1	2	1	0	0	0	0	0	1	8	0	1	1	1	2	1	0	1	4	0	0	0	0	1	4	3	0	0	1	1	2	2	0	2	2	0	0	0	0	0	1	0	0	2	2	1	2	0	0	1	0	0	1	0	3	0	0	8	0	0	1	2	1
zOTU_10395	0	7	1	0	0	0	0	1	0	0	0	0	1	0	1	0	2	0	0	0	3	0	2	0	0	0	0	0	0	1	0	3	0	0	0	0	1	2	8	0	0	0	0	1	1	7	5	6	0	0	0	0	2	0	1	2	0	6	0	0	0	0	5	0	0	2	0	0	0	1	0	2	0	2	1	1	0	2	0	0	0	0	0	1	0	0	0	2	2	4	2	0
zOTU_104	16	245	46	2	0	15	84	40	58	54	161	0	26	24	220	70	22	30	26	42	88	36	278	67	65	122	7	117	85	41	111	341	28	577	0	0	70	82	129	17	91	11	68	215	152	149	112	182	37	203	47	1	172	31	23	260	25	100	109	47	29	134	161	10	154	145	31	27	0	229	32	150	80	151	241	13	8	202	30	165	0	68	49	38	72	54	148	106	10	59	155	168
zOTU_1040	26	4	13	0	8	0	0	8	13	3	1	0	30	0	30	15	29	8	9	0	69	17	13	35	29	4	3	3	0	74	4	9	6	5	0	0	24	10	15	10	16	27	7	90	2	9	68	0	19	10	27	66	25	13	3	5	0	18	16	2	10	0	10	19	0	7	91	0	0	3	6	4	46	3	5	1	0	68	0	42	0	0	20	10	42	30	1	13	8	24	67	16
zOTU_10403	0	5	0	3	0	1	0	0	1	0	6	0	0	3	1	2	1	0	0	0	9	0	0	3	0	0	1	2	0	1	59	1	0	0	0	0	3	2	1	1	4	0	2	0	0	1	0	2	2	0	2	0	0	1	3	0	0	0	0	0	0	14	1	0	2	30	0	0	0	2	3	1	0	2	0	0	0	0	1	0	0	3	1	1	0	0	1	0	1	0	0	0
zOTU_10407	0	5	0	1	0	0	1	0	0	0	0	0	0	0	3	0	1	2	0	0	15	0	1	1	0	0	0	11	0	0	0	1	1	1	0	0	2	3	2	0	0	0	0	1	3	0	1	0	0	10	0	0	2	5	1	1	1	2	3	0	2	1	1	0	0	0	0	0	0	0	0	1	3	6	17	0	0	0	0	0	0	0	0	0	2	0	0	1	2	0	4	1
zOTU_1042	1	13	8	0	1	3	15	0	9	1	3	0	3	1	7	6	8	7	4	9	5	3	32	6	28	2	1	18	1	16	6	8	9	8	0	0	13	9	2	3	9	4	8	23	3	51	7	17	10	20	8	1	8	8	21	16	0	10	10	1	3	6	16	7	5	5	30	0	0	8	4	14	26	7	2	9	2	27	1	47	0	3	3	6	42	18	12	2	2	6	25	22
